web-scraper-order,web-scraper-start-url,marque,marque-href,prix,adresse,image-src
"1708088630-244","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Moto Suzuki Bandit","https://www.dakarvente.com/annonce-26505-moto-suzuki-bandit.html","1 300 000 FCFA","Rufisque","media/annonces/pics/thumbs/dd52950f84f28044da3b2e2db1b33601.jpeg"
"1708088630-245","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Liberty","https://www.dakarvente.com/annonce-26074-liberty.html","","Almadies","media/annonces/pics/thumbs/06ccade0d4cb38875745be58eb5a07f6.jpeg"
"1708088630-246","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Liberty 50cc","https://www.dakarvente.com/annonce-26004-piaggio-liberty-50cc.html","285 950 FCFA","Dakar","media/annonces/pics/thumbs/2d4ca3ca68bbb2545899b74fe061cd44.jpeg"
"1708088630-247","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Honda Panthéon 150","https://www.dakarvente.com/annonce-25874-honda-panthon-150.html","400 000 FCFA","Thiès","media/annonces/pics/thumbs/c5f7f3a913f5b145a9bf56d2b9111725.jpg"
"1708088630-248","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Vespa Primavera 4t50","https://www.dakarvente.com/annonce-25669-vespa-primavera-4t50.html","420 000 FCFA","Dakar","media/annonces/pics/thumbs/aad4a937757947ccb46d3dd41ce42d7a.jpeg"
"1708088630-249","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Honda Vision","https://www.dakarvente.com/annonce-25611-honda-vision.html","450 000 FCFA","Golf","media/annonces/pics/thumbs/a3c14ddf28b93ea548ad48897e380e93.jpeg"
"1708088630-250","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter X9 Foresight","https://www.dakarvente.com/annonce-25495-scooter-x9-foresight.html","600 000 FCFA","Amitié","media/annonces/pics/thumbs/731d832d897c4e67720d39061174ef50.jpg"
"1708088630-251","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Mbk Rocket 80cc","https://www.dakarvente.com/annonce-25406-mbk-rocket-80cc.html","275 000 FCFA","Dakar","media/annonces/pics/thumbs/2ce38bd02b1bc2f502518befdc706fbc.jpeg"
"1708088630-252","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter Versa","https://www.dakarvente.com/annonce-25361-scooter-versa.html","500 000 FCFA","Pikine","media/annonces/pics/thumbs/c76064e00189087a16c9683b7421bdb9.jpeg"
"1708088630-253","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Moto Jakarta KTM","https://www.dakarvente.com/annonce-25191-moto-jakarta-ktm.html","350 000 FCFA","Keur Massar","media/annonces/pics/thumbs/f9a7b5598ba4936db6e876926bf9742d.jpeg"
"1708088630-254","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Moto Versa","https://www.dakarvente.com/annonce-25179-moto-versa.html","550 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/7fa4793b01520e5969ca5bc281552615.jpeg"
"1708088630-255","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Av Ette Piaggio 125","https://www.dakarvente.com/annonce-25147-av-ette-piaggio-125.html","200 000 FCFA","Golf","media/annonces/pics/thumbs/5997471a888cb4d1bf15169a33bfcda5.jpg"
"1708088630-256","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Liberty","https://www.dakarvente.com/annonce-25040-liberty.html","370 000 FCFA","HLM","media/annonces/pics/thumbs/854826c6d9d82b31e9d8acc8422168a6.jpeg"
"1708088630-257","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","BMW F800 GS","https://www.dakarvente.com/annonce-24868-bmw-f800-gs.html","2 000 000 FCFA","Dakar","media/annonces/pics/thumbs/6f920a13599a69bded78ad5fffce71a4.png"
"1708088630-258","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Ovetto 100cc","https://www.dakarvente.com/annonce-24744-ovetto-100cc.html","275 000 FCFA","Golf","media/annonces/pics/thumbs/670226237d470da0a0ff482e7b5e29db.jpeg"
"1708088630-259","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","KTM GT 1200 super duke 2017","https://www.dakarvente.com/annonce-24466-ktm-gt-1200-super-duke-2017.html","2 500 000 FCFA","Mamelles","media/annonces/pics/thumbs/93662f568b4f9ef4165499503e63beda.jpg"
"1708088630-260","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Vente d'une moto Honda forza 250","https://www.dakarvente.com/annonce-24359-vente-d-une-moto-honda-forza-250.html","550 000 FCFA","Ziguinchor","media/annonces/pics/thumbs/628a5db6acb7c1e740bb4ed50fe37d02.jpg"
"1708088630-261","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Liberty 4t 50cc","https://www.dakarvente.com/annonce-24241-liberty-4t-50cc.html","290 000 FCFA","Golf","media/annonces/pics/thumbs/6de777520a57c6306eeb2aa2b2625f22.jpg"
"1708088630-262","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","XMAX 2012","https://www.dakarvente.com/annonce-23962-xmax-2012.html","950 000 FCFA","Grand Dakar","media/annonces/pics/thumbs/e300fdbb749b8dc05c59a436ffe75b06.jpg"
"1708088630-263","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Magesty 400 nouveau modèle","https://www.dakarvente.com/annonce-23923-magesty-400-nouveau-modle.html","900 000 FCFA","Castors","media/annonces/pics/thumbs/7248ef86bc822634c51e8d48f4164c45.jpg"
"1708088636-264","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Mbk nitro","https://www.dakarvente.com/annonce-32100-mbk-nitro.html","350 000 FCFA","Golf","media/annonces/pics/thumbs/0d2a2be8b72931f98f8fd652a5e035b1.jpeg"
"1708088636-265","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kymco 200cc","https://www.dakarvente.com/annonce-32013-kymco-200cc.html","600 000 FCFA","Médina","media/annonces/pics/thumbs/987785c5967b5adfb5573d568f952356.jpg"
"1708088636-266","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kymco G-Dink Jager 125ie injection modèle 2015  Venant","https://www.dakarvente.com/annonce-31943-kymco-g-dink-jager-125ie-injection-modle-2015-venant-papiers-cmc-original-prix-675000fr.html","675 000 FCFA","HLM","media/annonces/pics/thumbs/8f2b4b844dea4c8051eba7a8cd7d100a.jpg"
"1708088636-267","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter Honda Dylan","https://www.dakarvente.com/annonce-31839-scooter-honda-dylan.html","450 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/b17402858c62374701bafb3f905e8e74.jpeg"
"1708088636-268","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Honda Vision 110ie année 2012 Venant","https://www.dakarvente.com/annonce-31425-honda-vision-110ie-anne-2012-venant-papiers-cmc-original.html","625 000 FCFA","Fass","media/annonces/pics/thumbs/468d949a75c105b3c78ae6d8a3587e9f.jpg"
"1708088636-269","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty 125cm3 carburateur nouveau modèle Venant","https://www.dakarvente.com/annonce-31426-liberty-125cm3-carburateur-nouveau-modle-venant-papiers-cmc-original.html","675 000 FCFA","Fass","media/annonces/pics/thumbs/3fa9ede10eaa4e4fb7065527946fe639.jpg"
"1708088636-270","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Cygnus 125ie injection Venant","https://www.dakarvente.com/annonce-31382-cygnus-125ie-injection-venant-papiers-cmc-disponible.html","625 000 FCFA","HLM","media/annonces/pics/thumbs/cd1b678ca738d4d852a0d66740aab2f0.jpg"
"1708088636-271","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Jakarta House","https://www.dakarvente.com/annonce-31311-jakarta-house.html","400 000 FCFA","Keur Massar","media/annonces/pics/thumbs/88884a8e2048d2e181bf7353c6d3b58d.jpeg"
"1708088636-272","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Sportcity 200cc","https://www.dakarvente.com/annonce-31298-sportcity-200cc.html","650 000 FCFA","Golf","media/annonces/pics/thumbs/78e4e374cd2330dffb013183659ce31f.jpeg"
"1708088636-273","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter SH Honda","https://www.dakarvente.com/annonce-30848-scooter-sh-honda.html","600 000 FCFA","Mbao","media/annonces/pics/thumbs/8c4cc09e5b19cc88c4a4fdb75d875da0.jpeg"
"1708088636-274","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","X8 Piaggio 200cm3","https://www.dakarvente.com/annonce-30805-x8-piaggio-200cm3.html","625 000 FCFA","HLM","media/annonces/pics/thumbs/06c36d6497548e5899f69602766272d8.jpg"
"1708088636-275","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Ovetto neos 50cc","https://www.dakarvente.com/annonce-30609-ovetto-neos-50cc.html","275 000 FCFA","Golf","media/annonces/pics/thumbs/f3f097a832fb5a735c77d750f2cfa4b5.jpeg"
"1708088636-276","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","XMAX 250 avec CMC","https://www.dakarvente.com/annonce-30455-xmax-250-avec-cmc.html","950 000 FCFA","Dakar","media/annonces/pics/thumbs/c4b77b61aa1ae1d54ea4ca5f2052d79f.jpeg"
"1708088636-277","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Zusuki Burgman 125CC","https://www.dakarvente.com/annonce-30450-zusuki-burgman-125cc.html","450 000 FCFA","Dakar","media/annonces/pics/thumbs/1ec0f18c16da7d3b10186bca0228c4c5.jpg"
"1708088636-278","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kymco Agility R16 150ie année 2020 CMC disponible","https://www.dakarvente.com/annonce-30155-kymco-agility-r16-150ie-anne-2020-cmc-disponible.html","675 000 FCFA","HLM","media/annonces/pics/thumbs/37b384c3a0d3d740a9b07abacfee7be1.jpg"
"1708088636-279","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio fly 4t50cc","https://www.dakarvente.com/annonce-30156-piaggio-fly-4t50cc.html","300 000 FCFA","Dakar","media/annonces/pics/thumbs/fdff3a3341c161591a1d8e299f312efc.jpeg"
"1708088636-280","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter Aprillia moteur 200","https://www.dakarvente.com/annonce-30119-scooter-aprillia-moteur-200.html","500 000 FCFA","Mbao","media/annonces/pics/thumbs/1ed5a5c09ec137abd73348a306b981c1.jpeg"
"1708088636-281","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Moto XMAX 250","https://www.dakarvente.com/annonce-30055-moto-xmax-250.html","70 FCFA","Bambey","media/annonces/pics/thumbs/2d3883dac6e8b1635c0c8158cee59779.jpg"
"1708088636-282","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Jakarta House VENANT","https://www.dakarvente.com/annonce-29895-jakarta-house-venant.html","400 000 FCFA","Keur Massar","media/annonces/pics/thumbs/8ad7dfa514e688806e19a0a02d315a18.jpeg"
"1708088636-283","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Moto Jakarta","https://www.dakarvente.com/annonce-29670-moto-jakarta.html","","Castors","media/annonces/pics/thumbs/c795a35814d8ab4164c9099c38e91fd6.jpg"
"1708088636-284","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Motos à vendre","https://www.dakarvente.com/annonce-29624-motos-vendre.html","550 000 FCFA","Castors","media/annonces/pics/thumbs/d89757633265255a32dbe83a3e48b704.jpg"
"1708088636-285","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter Piagio  x8","https://www.dakarvente.com/annonce-29583-scooter-piagio-x8.html","350 000 FCFA","Cambérène","media/annonces/pics/thumbs/ae682280072b5fce08e8ab29bc1a10ad.jpg"
"1708088636-286","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio Liberty 50 cc 2 temps","https://www.dakarvente.com/annonce-29528-piaggio-liberty-50-cc-2-temps.html","185 000 FCFA","Hann Bel-Air","media/annonces/pics/thumbs/acba18aaf4079a8eba0fb8c91bbc51cd.jpg"
"1708088636-287","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Malaguti Drakon 50cc","https://www.dakarvente.com/annonce-29439-malaguti-drakon-50cc.html","400 000 FCFA","Maristes","media/annonces/pics/thumbs/7f12fb835ce17567c808653d877afd2f.jpeg"
"1708088636-288","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Mio 100cm3 carburateur","https://www.dakarvente.com/annonce-29245-mio-100cm3-carburateur.html","375 000 FCFA","HLM","media/annonces/pics/thumbs/27f5737a018355964e4c307b0142c25b.jpg"
"1708088636-289","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter Agilty Kymco","https://www.dakarvente.com/annonce-29232-scooter-agilty-kymco.html","350 000 FCFA","Maristes","media/annonces/pics/thumbs/36536bac9d02a68c563528e971bdedbc.jpeg"
"1708088636-290","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Vespa LX 125cm3 carburateur","https://www.dakarvente.com/annonce-29220-vespa-lx-125cm3-carburateur.html","500 000 FCFA","HLM","media/annonces/pics/thumbs/b9130684349c045bb4cc2ba930d826e2.jpg"
"1708088636-291","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Ford Ranger 2016","https://www.dakarvente.com/annonce-29093-ford-ranger-2016.html","11 900 000 FCFA","Dakar","media/annonces/pics/thumbs/8270cafa1c6052b9599d0b28f7caae04.jpeg"
"1708088636-292","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Malaguti F12r 50cc","https://www.dakarvente.com/annonce-29072-malaguti-f12r-50cc.html","375 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/328cba81fc8aa034b614807550d20aee.jpeg"
"1708088636-293","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Runner 50cc","https://www.dakarvente.com/annonce-29047-runner-50cc.html","380 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/e9bf8abebc5b95912a147cf03ab29816.jpeg"
"1708088636-294","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Xcity 250ie année 2019","https://www.dakarvente.com/annonce-28971-xcity-250ie-anne-2019.html","850 000 FCFA","HLM","media/annonces/pics/thumbs/012663aca19149ebcbae364e94eb5917.jpg"
"1708088636-295","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Moto Jakarta KTM","https://www.dakarvente.com/annonce-28942-moto-jakarta-ktm.html","","Castors","media/annonces/pics/thumbs/5e5510efb5cbc014411b243261025b1e.jpg"
"1708088636-296","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio Liberty 50 cc 2 temps","https://www.dakarvente.com/annonce-28939-piaggio-liberty-50-cc-2-temps.html","185 000 FCFA","Hann Bel-Air","media/annonces/pics/thumbs/c7b0e368f14a1ee592f1c2eb92aef0fd.jpg"
"1708088636-297","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Zip 2t 50cc","https://www.dakarvente.com/annonce-28937-zip-2t-50cc.html","","Almadies","media/annonces/pics/thumbs/37e8abc0689faf7f587babad7091e381.jpeg"
"1708088636-298","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Vente moto - Honda X-ADV 2018","https://www.dakarvente.com/annonce-28918-vente-moto-honda-x-adv-2018.html","1 900 000 FCFA","Grand Dakar","media/annonces/pics/thumbs/9ff5fda343635de05f348f2652dadf50.jpeg"
"1708088636-299","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty S nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-28890-liberty-s-nouveau-modle-4t50cc.html","320 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/e9dedb939472fc2d8a57dae919e25bb9.jpeg"
"1708088636-300","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kymco Agility 4t50cc","https://www.dakarvente.com/annonce-28891-kymco-agility-4t50cc.html","350 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/cd0bedb3de6a234ffb2268d05ee8ee28.jpeg"
"1708088636-301","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Fly nouveau modèle 4t100cc","https://www.dakarvente.com/annonce-28889-fly-nouveau-modle-4t100cc.html","375 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/53c4cc5187adad70bd3ef5c77c9e4ba5.jpeg"
"1708088636-302","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Derbi Atlantis 100cc 4t","https://www.dakarvente.com/annonce-28779-derbi-atlantis-100cc-4t.html","365 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/bacc2e57dd47684834dd3b9aac12b29a.jpeg"
"1708088636-303","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter Yamaha Nitro","https://www.dakarvente.com/annonce-28696-scooter-yamaha-nitro.html","250 000 FCFA","Liberté 6","media/annonces/pics/thumbs/beebce5f08c4dfb7a29426ec76aa7a91.jpeg"
"1708088636-304","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Aprillia sr factory 50cc","https://www.dakarvente.com/annonce-28599-aprillia-sr-factory-50cc.html","350 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/2bdfb54873c8c93c64c99da8d684a92f.jpeg"
"1708088636-305","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty 150i","https://www.dakarvente.com/annonce-28578-liberty-150i.html","350 000 FCFA","Dakar","media/annonces/pics/thumbs/3e890298371169c4e069c47f9d49c54b.jpeg"
"1708088640-306","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Peugeot kisbee Rs nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-35447-peugeot-kisbee-rs-nouveau-modle-4t50cc.html","375 000 FCFA","Dakar","media/annonces/pics/thumbs/8e29fe78567e2d67a8af3e14666adf50.jpeg"
"1708088640-307","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Malaguty f12r nouveau modèle 50cc","https://www.dakarvente.com/annonce-35432-malaguty-f12r-nouveau-modle-50cc.html","375 000 FCFA","Dakar","media/annonces/pics/thumbs/9317b7feaead04e05f2086feeac323e8.jpeg"
"1708088640-308","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio free live 50cc","https://www.dakarvente.com/annonce-35341-piaggio-free-live-50cc.html","265 000 FCFA","Dakar","media/annonces/pics/thumbs/435024049d6e4ba89269222b63bff2bc.jpeg"
"1708088640-309","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Sportcity derbi 125cc nouveau modèle","https://www.dakarvente.com/annonce-35340-sportcity-derbi-125cc-nouveau-modle.html","650 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/6240e6c174a5528f6442ffe22a3f917f.jpeg"
"1708088640-310","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-35099-piaggio-liberty-50cc.html","290 000 FCFA","Dakar","media/annonces/pics/thumbs/4e36ae84b4bb47dd7dbe88800174ec57.jpeg"
"1708088640-311","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Yamaha neos4 4tamps 50cc injection nouveau modèle","https://www.dakarvente.com/annonce-35098-yamaha-neos4-4tamps-50cc-injection-nouveau-modle.html","365 000 FCFA","Dakar","media/annonces/pics/thumbs/368baa2a23779e2a0941cfcec2713291.jpeg"
"1708088640-312","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Derbi Atlantis 100cc","https://www.dakarvente.com/annonce-35021-derbi-atlantis-100cc.html","375 000 FCFA","Dakar","media/annonces/pics/thumbs/fe858138860913db19d9b6efd55ae66f.jpeg"
"1708088640-313","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Yamaha neos4 Nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-34734-yamaha-neos4-nouveau-modle-4t50cc.html","380 000 FCFA","Castors","media/annonces/pics/thumbs/9031fa86b88755a7e836661fd8a2fb42.jpeg"
"1708088640-314","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Scooter Venant 4 temps 125 cc","https://www.dakarvente.com/annonce-34733-scooter-venant-4-temps-125-cc.html","250 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/676bf94c02fd40e6269a8c8d5660b81d.jpg"
"1708088640-315","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","X8 Piaggio 250ie injection Venant","https://www.dakarvente.com/annonce-34539-x8-piaggio-250ie-injection-venant-papiers-cmc-original-dispo-prix850mil.html","850 000 FCFA","Fass","media/annonces/pics/thumbs/6d1a49d06152643b7eb41681a6a3d744.jpg"
"1708088640-316","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Kisbee 50 black édition nouveau modèle 2021","https://www.dakarvente.com/annonce-34519-kisbee-50-black-dition-nouveau-modle-2021.html","375 000 FCFA","Dakar","media/annonces/pics/thumbs/f3c86ecd34a7de71c5cd5bf5e1d6971e.jpeg"
"1708088640-317","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Quad Cfmoto 1000","https://www.dakarvente.com/annonce-34434-quad-cfmoto-1000.html","7 800 000 FCFA","Mbour","media/annonces/pics/thumbs/962cc466911405c5703c171a19c86fb1.jpeg"
"1708088640-318","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Aprillia sxr 50c année 2022","https://www.dakarvente.com/annonce-34335-aprillia-sxr-50c-anne-2022.html","800 000 FCFA","Dakar","media/annonces/pics/thumbs/b13d1c02fd033bcb00e2253c9a0cd373.jpeg"
"1708088640-319","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","TMAX 2019 SX","https://www.dakarvente.com/annonce-34241-tmax-2019-sx.html","2 300 000 FCFA","Golf","media/annonces/pics/thumbs/25e38555c9cb101c7dc45898b2728ecc.jpg"
"1708088640-320","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Scooter Sh 150i Avec Carte grise Assurance 1 Ans sa fume 400 000 FCFA","https://www.dakarvente.com/annonce-34222-scooter-sh-150i-avec-carte-grise-assurance-1-ans-sa-fume-400-000-fcfa.html","","Dakar","media/annonces/pics/thumbs/1d97bcacef78d5a204611fecc4723e65.jpeg"
"1708088640-321","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Vespa lx 50cc","https://www.dakarvente.com/annonce-34156-vespa-lx-50cc.html","450 000 FCFA","Dakar","media/annonces/pics/thumbs/eab9f819bccdc0c08da94a2c8ffc034f.jpeg"
"1708088640-322","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Yamaha XMAX Sport 125ie injection Venant","https://www.dakarvente.com/annonce-33933-yamaha-xmax-sport-125ie-injection-venant-papiers-cmc-original.html","725 000 FCFA","Fass","media/annonces/pics/thumbs/6ec725f48c810289e3f35fff27d555c8.jpg"
"1708088640-323","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Kymco Dink 200ie injection Venant","https://www.dakarvente.com/annonce-33934-kymco-dink-200ie-injection-venant-papiers-cmc-original.html","625 000 FCFA","Fass","media/annonces/pics/thumbs/168f537d29cab0a3438364a6ab5eec6e.jpg"
"1708088640-324","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Yamaha neos4 injection 4t50cc","https://www.dakarvente.com/annonce-33903-yamaha-neos4-injection-4t50cc.html","380 000 FCFA","Dakar","media/annonces/pics/thumbs/ba2499b84048580b88089de84c76681b.jpeg"
"1708088640-325","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Kymco Agility fR 4t50cc","https://www.dakarvente.com/annonce-33902-kymco-agility-fr-4t50cc.html","350 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/9bd6254bd1b8546674f370853d7fd3a8.jpeg"
"1708088640-326","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Motos à vendre","https://www.dakarvente.com/annonce-33882-motos-vendre.html","570 000 FCFA","Castors","media/annonces/pics/thumbs/715fb06b08467d06f2b269ca54bc235b.jpg"
"1708088640-327","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio Free 50cc","https://www.dakarvente.com/annonce-33827-piaggio-free-50cc.html","275 000 FCFA","Dakar","media/annonces/pics/thumbs/e2c5f0185d6ccb678a887ce633f13fb7.jpeg"
"1708088640-328","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Sym fiddle2 4t50cc","https://www.dakarvente.com/annonce-33774-sym-fiddle2-4t50cc.html","350 000 FCFA","Dakar","media/annonces/pics/thumbs/9f35c550adfdc90c4c4d27243e9658af.jpeg"
"1708088640-329","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Liberty s nouveau modèle","https://www.dakarvente.com/annonce-33775-liberty-s-nouveau-modle.html","450 000 FCFA","Dakar","media/annonces/pics/thumbs/5e1adb3bc1cb863017c974650ecf0513.jpeg"
"1708088640-330","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Honda SH 125i","https://www.dakarvente.com/annonce-33650-honda-sh-125i.html","375 000 FCFA","Malika","media/annonces/pics/thumbs/4cd30f532134f219f77ec7a0b4eea504.jpg"
"1708088640-331","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Vespa lx 50cc","https://www.dakarvente.com/annonce-33646-vespa-lx-50cc.html","","Dakar","media/annonces/pics/thumbs/085c1e2df4f211ec4ad0e8cddf882afe.jpeg"
"1708088640-332","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Kisbee","https://www.dakarvente.com/annonce-33645-kisbee.html","350 FCFA","Dakar","media/annonces/pics/thumbs/6e3c2688ca0be2db5fab8bf13fd56bd8.jpeg"
"1708088640-333","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Liberty 4v nouveau modèle","https://www.dakarvente.com/annonce-33573-liberty-4v-nouveau-modle.html","","Dakar","media/annonces/pics/thumbs/552add8e8c8a8ad6b2cd6647ff2607e1.jpeg"
"1708088640-334","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Liberty 50","https://www.dakarvente.com/annonce-33572-liberty-50.html","220 000 FCFA","Dakar","media/annonces/pics/thumbs/8a1d5cbfc1861409ad8d3715be4cdedd.jpeg"
"1708088640-335","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Zip 50","https://www.dakarvente.com/annonce-33571-zip-50.html","250 FCFA","Dakar","media/annonces/pics/thumbs/17433aeaf6d9a2990f72fbc45820f781.jpeg"
